match_id,date,league,turn,team_1,team_2,goals_1,goals_2,winner,possession_1,possession_2,goal_chances_1,goal_chances_2,shots_on_target_1,shots_on_target_2,shots_off_target_1,shots_off_target_2,offsides_1,offsides_2,goalkeeper_saves_1,goalkeeper_saves_2,fouls_1,fouls_2,attacks_1,attacks_2,dangerous_attacks_1,dangerous_attacks_2,red_cards_1,red_cards_2,bet_1,bet_x,bet_2,team_1_formation,team_2_formation,month,day_of_week,shots_1,shots_2,player_0_team_1,player_0_team_2,player_1_team_1,player_1_team_2,player_2_team_1,player_2_team_2,player_3_team_1,player_3_team_2,player_4_team_1,player_4_team_2,player_5_team_1,player_5_team_2,player_6_team_1,player_6_team_2,player_7_team_1,player_7_team_2,player_8_team_1,player_8_team_2,player_9_team_1,player_9_team_2,player_10_team_1,player_10_team_2
0vuyitKK,2022-05-14 21:00:00,Ligue 1,37.0,Lyon,Nantes,3.0,2.0,1.0,62,38,17.0,17.0,6.0,6.0,6.0,9.0,4.0,0.0,4.0,3.0,12.0,10.0,101.0,70.0,47.0,27.0,0.0,0.0,1.47,5.22,6.1,4 - 3 - 3,3 - 5 - 2,5,5,12.0,15.0,6.8,5.7,7.0,6.8,7.7,6.4,6.9,6.3,7.2,7.3,7.3,7.4,6.7,7.5,8.4,7.2,7.9,6.3,7.9,7.3,7.4,6.4
vVwuj0ZQ,2022-05-14 21:00:00,Ligue 1,37.0,Metz,Angers,1.0,0.0,1.0,45,55,7.0,11.0,2.0,4.0,4.0,7.0,2.0,0.0,4.0,1.0,17.0,18.0,52.0,111.0,24.0,25.0,0.0,0.0,2.2,3.55,3.25,3 - 4 - 1 - 2,5 - 3 - 2,5,5,6.0,11.0,7.4,6.0,7.1,7.5,8.0,6.3,7.5,6.3,6.7,6.8,7.6,6.9,6.6,6.6,7.7,6.7,6.9,5.8,7.1,6.8,7.3,6.5
dAQ6oKsr,2022-05-14 21:00:00,Ligue 1,37.0,Monaco,Brest,4.0,2.0,1.0,57,43,25.0,10.0,9.0,5.0,11.0,4.0,2.0,3.0,3.0,5.0,10.0,12.0,111.0,43.0,44.0,23.0,0.0,0.0,1.23,6.95,12.0,4 - 2 - 3 - 1,4 - 3 - 3,5,5,20.0,9.0,6.7,6.1,8.0,5.8,6.8,7.3,6.9,6.2,6.9,7.6,7.5,7.1,7.8,6.3,6.6,6.7,7.8,6.6,7.8,6.5,8.9,7.1
ADUApvcl,2022-05-14 21:00:00,Ligue 1,37.0,Montpellier,PSG,0.0,4.0,2.0,30,70,10.0,15.0,3.0,9.0,4.0,5.0,4.0,4.0,5.0,3.0,9.0,7.0,50.0,97.0,20.0,48.0,0.0,0.0,8.7,6.9,1.28,5 - 4 - 1,4 - 3 - 3,5,5,7.0,14.0,6.2,7.0,4.9,6.8,5.6,7.0,6.4,7.6,5.7,7.5,6.5,6.9,6.4,7.4,6.2,6.9,6.1,8.2,6.0,9.8,6.4,8.5
hxKFqbCf,2022-05-14 21:00:00,Ligue 1,37.0,Nice,Lille,1.0,3.0,2.0,59,41,16.0,9.0,6.0,5.0,9.0,3.0,1.0,1.0,2.0,5.0,11.0,9.0,106.0,68.0,39.0,10.0,0.0,0.0,1.7,4.18,4.65,4 - 4 - 2,4 - 4 - 2,5,5,15.0,8.0,5.7,7.3,6.0,7.0,6.6,7.3,6.0,6.7,7.1,6.5,7.5,7.6,6.6,7.0,6.4,6.8,7.3,8.6,7.0,8.3,6.7,6.5
WSIJrIR0,2022-05-14 21:00:00,Ligue 1,37.0,Rennes,Marsylia,2.0,0.0,1.0,40,60,12.0,8.0,4.0,0.0,5.0,5.0,1.0,4.0,0.0,2.0,14.0,8.0,73.0,83.0,24.0,36.0,0.0,0.0,1.9,3.65,4.2,4 - 3 - 3,4 - 3 - 3,5,5,9.0,5.0,6.6,6.3,7.3,6.5,7.0,6.5,7.0,7.6,6.5,6.4,8.0,6.3,7.2,6.7,6.5,6.0,8.0,6.3,6.9,6.4,8.6,6.6
Q3XMsxs7,2022-05-14 21:00:00,Ligue 1,37.0,St. Etienne,Reims,1.0,2.0,2.0,55,45,16.0,17.0,7.0,7.0,5.0,7.0,0.0,0.0,5.0,6.0,8.0,9.0,110.0,54.0,49.0,23.0,0.0,0.0,2.02,3.63,3.7,3 - 4 - 1 - 2,4 - 5 - 1,5,5,12.0,14.0,6.8,7.7,6.6,7.2,7.3,6.9,6.2,7.3,6.9,6.5,6.4,7.1,6.4,8.9,6.6,7.8,6.8,8.0,7.6,7.0,6.5,7.2
4fWQtddD,2022-05-14 21:00:00,Ligue 1,37.0,Strasbourg,Clermont,1.0,0.0,1.0,56,44,11.0,11.0,6.0,3.0,3.0,6.0,2.0,0.0,3.0,5.0,13.0,9.0,78.0,85.0,22.0,34.0,0.0,0.0,1.46,4.8,6.5,5 - 3 - 2,4 - 2 - 3 - 1,5,5,9.0,9.0,7.4,7.0,7.9,6.9,7.7,6.6,7.3,6.4,7.7,6.8,7.5,6.5,8.1,6.8,7.4,6.7,7.9,6.6,7.1,6.0,7.1,6.8
6aA95uZD,2022-05-14 21:00:00,Ligue 1,37.0,Troyes,Lens,1.0,3.0,2.0,48,52,6.0,15.0,2.0,9.0,2.0,4.0,0.0,4.0,6.0,1.0,9.0,9.0,87.0,68.0,39.0,24.0,0.0,0.0,3.6,3.8,2.0,5 - 4 - 1,3 - 4 - 2 - 1,5,5,4.0,13.0,6.8,6.6,5.9,6.8,7.2,7.6,6.0,6.7,6.0,9.1,5.8,7.6,6.7,7.1,6.6,7.1,6.5,7.3,6.3,6.8,6.6,8.0
dA4yWvre,2022-05-11 21:00:00,Ligue 1,36.0,Nantes,Rennes,2.0,1.0,1.0,30,70,9.0,17.0,3.0,5.0,4.0,6.0,1.0,0.0,4.0,1.0,13.0,9.0,85.0,126.0,36.0,65.0,0.0,0.0,5.9,4.6,1.56,4 - 2 - 3 - 1,4 - 3 - 3,5,2,7.0,11.0,7.3,5.9,6.6,6.9,7.6,6.1,7.8,6.6,7.6,7.1,6.7,6.4,6.5,6.4,7.8,7.8,7.6,8.0,6.6,6.1,8.0,7.2
vZgtVbc1,2022-05-11 19:00:00,Ligue 1,36.0,Nice,St. Etienne,4.0,2.0,1.0,63,37,14.0,12.0,7.0,6.0,4.0,3.0,3.0,1.0,4.0,3.0,10.0,13.0,145.0,93.0,48.0,29.0,0.0,0.0,1.52,4.5,6.7,4 - 4 - 2,5 - 4 - 1,5,2,11.0,9.0,6.9,5.7,6.3,6.0,6.8,6.8,6.9,5.8,8.3,5.6,7.5,6.2,6.9,5.9,7.2,6.8,6.7,7.7,7.6,7.6,8.9,7.3
j9cpUIC7,2022-05-08 20:45:00,Ligue 1,36.0,PSG,Troyes,2.0,2.0,0.0,64,36,17.0,10.0,7.0,3.0,7.0,4.0,2.0,1.0,1.0,5.0,10.0,20.0,137.0,69.0,50.0,32.0,0.0,0.0,1.17,8.5,18.0,4 - 2 - 3 - 1,5 - 4 - 1,5,6,14.0,7.0,6.3,7.1,6.3,6.1,7.6,7.0,6.2,5.5,6.5,6.4,7.0,6.8,7.2,7.2,8.1,6.8,7.1,8.1,8.0,6.6,7.5,7.1
lp1TX0Dr,2022-05-08 17:05:00,Ligue 1,36.0,Lorient,Marsylia,0.0,3.0,2.0,31,69,7.0,9.0,0.0,6.0,4.0,1.0,1.0,0.0,3.0,0.0,22.0,10.0,61.0,123.0,23.0,48.0,0.0,0.0,3.7,3.65,2.07,3 - 5 - 2,3 - 2 - 4 - 1,5,6,4.0,7.0,6.0,6.7,5.6,6.9,5.8,6.7,6.1,7.9,6.5,6.8,6.3,7.5,6.2,8.0,6.2,8.2,6.5,7.5,6.6,7.7,6.5,6.2
MVpmhVbc,2022-05-08 15:00:00,Ligue 1,36.0,Angers,Bordeaux,4.0,1.0,1.0,41,59,13.0,7.0,8.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,14.0,18.0,104.0,115.0,44.0,36.0,0.0,0.0,2.35,3.51,3.11,5 - 3 - 2,3 - 4 - 1 - 2,5,6,11.0,5.0,6.9,5.6,8.6,6.4,6.4,6.6,7.5,6.1,6.3,6.9,7.2,6.2,8.0,6.3,7.0,6.2,8.5,7.0,7.5,6.1,8.3,6.1
Uelej9T9,2022-05-08 15:00:00,Ligue 1,36.0,Clermont,Montpellier,2.0,1.0,1.0,49,51,12.0,11.0,4.0,2.0,5.0,6.0,1.0,0.0,1.0,2.0,10.0,15.0,125.0,87.0,49.0,45.0,0.0,0.0,1.63,4.25,5.6,4 - 3 - 3,3 - 4 - 1 - 2,5,6,9.0,8.0,6.4,6.0,7.3,6.5,7.9,6.1,7.4,7.1,7.7,6.3,7.1,7.3,7.2,6.2,7.4,6.7,6.7,6.7,0.0,7.0,8.5,5.7
4CoSh2k8,2022-05-08 15:00:00,Ligue 1,36.0,Reims,Lens,1.0,2.0,2.0,39,61,7.0,21.0,2.0,5.0,4.0,8.0,1.0,0.0,3.0,1.0,12.0,9.0,87.0,130.0,30.0,72.0,0.0,0.0,3.6,3.45,2.17,3 - 5 - 2,3 - 4 - 2 - 1,5,6,6.0,13.0,6.4,6.5,6.2,6.7,6.8,7.5,7.0,6.8,6.2,8.0,7.3,7.3,6.3,7.8,6.5,6.9,6.8,7.6,7.5,8.2,6.5,7.4
IJ5XWKSl,2022-05-08 13:00:00,Ligue 1,36.0,Metz,Lyon,3.0,2.0,1.0,36,64,15.0,17.0,8.0,5.0,6.0,8.0,1.0,1.0,3.0,5.0,19.0,8.0,71.0,126.0,33.0,63.0,0.0,1.0,9.0,5.5,1.36,3 - 5 - 2,4 - 2 - 3 - 1,5,6,14.0,13.0,6.6,6.7,8.5,6.9,8.1,5.9,6.6,6.2,6.2,7.6,8.4,5.3,6.9,6.7,8.4,7.1,7.1,6.3,7.5,6.9,6.6,7.5
GhpiikE3,2022-05-07 17:00:00,Ligue 1,36.0,Brest,Strasbourg,0.0,1.0,2.0,45,55,7.0,14.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,5.0,15.0,129.0,100.0,46.0,46.0,0.0,0.0,4.1,3.8,1.9,4 - 4 - 2,5 - 3 - 2,5,5,4.0,10.0,6.9,7.1,6.7,6.6,7.2,7.1,6.9,7.0,6.7,7.4,6.6,7.2,7.0,7.4,7.2,7.3,7.0,7.2,6.7,7.7,5.8,6.7
CKw0kTrG,2022-05-06 21:00:00,Ligue 1,36.0,Lille,Monaco,1.0,2.0,2.0,51,49,15.0,9.0,5.0,3.0,7.0,5.0,2.0,1.0,1.0,4.0,10.0,8.0,119.0,124.0,42.0,36.0,0.0,0.0,3.7,3.75,2.03,4 - 4 - 2,4 - 2 - 3 - 1,5,4,12.0,8.0,5.7,7.1,5.9,7.0,6.2,6.8,6.5,7.5,6.6,7.5,6.9,6.7,6.8,9.5,6.8,6.9,7.1,6.5,6.8,8.4,6.9,7.0
jk1TyAEG,2022-05-01 20:45:00,Ligue 1,35.0,Marsylia,Lyon,0.0,3.0,2.0,63,37,9.0,12.0,2.0,5.0,5.0,6.0,1.0,1.0,2.0,2.0,5.0,13.0,120.0,67.0,55.0,28.0,0.0,0.0,2.45,3.5,2.97,4 - 3 - 3,4 - 2 - 3 - 1,5,6,7.0,11.0,5.7,6.9,6.5,7.7,6.5,6.9,6.4,8.1,5.6,7.7,6.8,7.0,7.3,7.2,6.5,6.7,6.4,6.9,5.6,7.5,7.0,7.0
M99CuhFi,2022-05-01 17:05:00,Ligue 1,35.0,Bordeaux,Nice,0.0,1.0,2.0,44,56,5.0,14.0,1.0,3.0,2.0,9.0,5.0,1.0,2.0,1.0,10.0,12.0,81.0,124.0,28.0,57.0,0.0,0.0,3.2,3.65,2.25,3 - 4 - 1 - 2,4 - 4 - 2,5,6,3.0,12.0,6.3,6.9,6.9,7.5,7.2,7.5,6.3,7.3,6.6,6.9,6.4,7.0,6.6,6.8,7.1,6.9,6.3,7.6,6.6,6.3,6.3,7.6
4YbHvCUc,2022-05-01 15:00:00,Ligue 1,35.0,Brest,Clermont,2.0,0.0,1.0,42,58,8.0,16.0,4.0,7.0,4.0,4.0,0.0,3.0,7.0,2.0,8.0,16.0,80.0,116.0,30.0,64.0,1.0,0.0,2.94,3.3,2.58,4 - 4 - 2,4 - 2 - 3 - 1,5,6,8.0,11.0,8.4,6.2,7.9,6.6,8.2,6.5,7.8,5.8,8.1,6.3,4.6,6.5,7.2,6.7,7.3,6.2,7.8,7.3,7.9,7.3,6.7,6.2
Cb2PxjaA,2022-05-01 15:00:00,Ligue 1,35.0,Lorient,Reims,1.0,2.0,2.0,52,48,20.0,12.0,8.0,2.0,4.0,4.0,1.0,2.0,0.0,7.0,15.0,13.0,101.0,111.0,39.0,47.0,0.0,0.0,2.24,3.22,3.6,4 - 3 - 3,5 - 3 - 2,5,6,12.0,6.0,5.5,8.2,7.0,6.9,7.3,6.6,6.2,7.3,6.1,7.5,7.6,7.1,6.1,6.8,6.4,7.3,8.1,7.2,7.3,7.8,6.3,7.9
YDjYzUTM,2022-05-01 15:00:00,Ligue 1,35.0,Monaco,Angers,2.0,0.0,1.0,43,57,15.0,11.0,7.0,5.0,4.0,3.0,8.0,1.0,5.0,5.0,14.0,12.0,105.0,87.0,41.0,23.0,0.0,0.0,1.35,5.15,10.5,4 - 2 - 3 - 1,3 - 1 - 4 - 2,5,6,11.0,8.0,7.7,7.0,7.4,6.7,7.3,6.7,8.1,6.7,7.3,6.5,7.7,6.1,7.2,6.6,7.0,6.0,7.4,6.9,7.1,6.0,6.7,6.9
nHfxzlqT,2022-05-01 15:00:00,Ligue 1,35.0,Montpellier,Metz,2.0,2.0,0.0,51,49,18.0,17.0,6.0,6.0,6.0,7.0,3.0,0.0,4.0,4.0,9.0,15.0,120.0,110.0,48.0,33.0,0.0,0.0,1.83,3.8,4.4,3 - 1 - 4 - 2,3 - 5 - 2,5,6,12.0,13.0,6.8,6.9,7.3,7.4,6.9,7.4,7.3,7.2,7.2,7.0,7.4,7.8,7.0,7.5,7.3,7.0,6.4,7.8,6.8,7.7,6.9,7.3
runqgBqi,2022-05-01 13:00:00,Ligue 1,35.0,Troyes,Lille,3.0,0.0,1.0,38,62,9.0,9.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,9.0,13.0,62.0,121.0,36.0,38.0,0.0,2.0,3.55,3.25,2.26,5 - 4 - 1,4 - 4 - 2,5,6,8.0,6.0,6.6,6.0,6.8,5.8,7.4,6.3,6.9,6.0,6.8,6.4,7.1,5.9,6.7,6.0,7.2,5.2,8.9,6.4,7.4,6.4,8.2,4.9
4ds4V7ip,2022-04-30 21:00:00,Ligue 1,35.0,Rennes,St. Etienne,2.0,0.0,1.0,73,27,13.0,8.0,3.0,3.0,8.0,2.0,2.0,0.0,3.0,1.0,11.0,15.0,137.0,103.0,58.0,29.0,0.0,0.0,1.32,6.0,9.6,4 - 3 - 3,5 - 4 - 1,4,5,11.0,5.0,7.3,5.6,7.6,5.5,7.3,5.9,7.7,6.5,7.3,6.1,9.6,6.1,6.9,7.0,6.9,6.8,7.3,6.2,6.4,6.9,7.5,6.0
rPcLwWq4,2022-04-30 17:00:00,Ligue 1,35.0,Lens,Nantes,2.0,2.0,0.0,53,47,20.0,13.0,5.0,5.0,10.0,7.0,1.0,2.0,3.0,3.0,7.0,11.0,108.0,118.0,45.0,56.0,1.0,0.0,1.65,4.15,5.6,3 - 4 - 2 - 1,3 - 5 - 2,4,5,15.0,12.0,3.6,5.5,7.1,6.5,8.2,6.8,7.4,6.6,7.2,8.2,7.2,6.6,7.6,7.1,6.4,6.9,7.3,7.1,7.4,6.7,6.8,8.3
rmt8UR6j,2022-04-29 21:00:00,Ligue 1,35.0,Strasbourg,PSG,3.0,3.0,0.0,43,57,14.0,14.0,2.0,6.0,9.0,5.0,3.0,1.0,3.0,0.0,15.0,6.0,105.0,105.0,47.0,52.0,0.0,0.0,3.75,3.8,2.02,5 - 3 - 2,3 - 4 - 2 - 1,4,4,11.0,11.0,6.4,5.4,6.5,6.3,7.2,6.4,6.1,6.8,5.8,7.7,6.6,6.5,7.0,6.6,6.6,7.1,7.1,6.8,6.5,7.9,7.1,8.8
8CGaMUET,2022-04-24 20:45:00,Ligue 1,34.0,Reims,Marsylia,0.0,1.0,2.0,29,71,10.0,14.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,14.0,7.0,67.0,159.0,34.0,51.0,0.0,0.0,4.3,3.45,1.97,5 - 3 - 2,4 - 3 - 3,4,6,7.0,7.0,6.5,7.2,6.3,7.7,6.3,7.7,6.2,8.1,6.7,7.2,6.1,7.2,6.5,7.0,6.8,7.0,6.5,7.1,6.7,7.1,5.8,6.7
r5VZRYph,2022-04-24 17:05:00,Ligue 1,34.0,Lille,Strasbourg,1.0,0.0,1.0,46,54,11.0,11.0,3.0,3.0,5.0,2.0,5.0,2.0,3.0,2.0,18.0,18.0,110.0,126.0,41.0,50.0,0.0,0.0,2.8,3.1,2.85,4 - 4 - 2,5 - 3 - 2,4,6,8.0,5.0,7.4,6.2,8.4,7.3,7.2,6.5,7.1,6.4,7.4,7.0,7.3,6.5,7.2,6.9,7.2,6.7,6.9,6.6,6.9,6.6,6.4,6.4
zuWVSEVo,2022-04-24 15:00:00,Ligue 1,34.0,Clermont,Angers,2.0,2.0,0.0,52,48,12.0,9.0,6.0,5.0,4.0,2.0,4.0,0.0,3.0,4.0,10.0,21.0,121.0,95.0,45.0,44.0,0.0,1.0,2.18,3.3,3.7,4 - 3 - 2 - 1,3 - 1 - 4 - 2,4,6,10.0,7.0,6.6,6.5,6.9,6.3,6.7,7.7,7.1,6.7,6.5,7.1,6.9,6.6,7.9,6.8,6.6,6.8,6.5,7.1,7.2,5.4,6.0,6.6
4KJrQCF4,2022-04-24 15:00:00,Ligue 1,34.0,Metz,Brest,0.0,1.0,2.0,58,42,10.0,16.0,0.0,3.0,8.0,8.0,1.0,3.0,2.0,0.0,16.0,17.0,121.0,89.0,26.0,35.0,2.0,0.0,2.75,3.3,2.75,3 - 5 - 2,4 - 3 - 3,4,6,8.0,11.0,4.8,6.4,6.9,7.3,7.0,7.3,4.7,7.3,6.2,7.2,6.2,7.0,6.5,6.8,6.5,6.7,6.3,7.1,5.9,6.5,6.2,8.2
INNnPWUA,2022-04-24 15:00:00,Ligue 1,34.0,Nantes,Bordeaux,5.0,3.0,1.0,56,44,15.0,20.0,6.0,7.0,7.0,4.0,1.0,1.0,4.0,1.0,12.0,15.0,121.0,96.0,43.0,39.0,0.0,0.0,2.1,3.75,3.45,4 - 2 - 3 - 1,3 - 4 - 1 - 2,4,6,13.0,11.0,7.3,4.9,7.0,5.8,7.0,6.0,7.7,5.9,6.6,6.9,6.8,6.7,7.4,7.3,8.1,5.6,7.3,7.5,7.8,5.9,8.0,8.1
CpNjOjpH,2022-04-24 15:00:00,Ligue 1,34.0,Nice,Troyes,1.0,0.0,1.0,61,39,18.0,9.0,3.0,3.0,9.0,3.0,1.0,4.0,3.0,2.0,18.0,11.0,127.0,90.0,79.0,39.0,0.0,0.0,1.51,4.3,7.3,4 - 4 - 2,5 - 4 - 1,4,6,12.0,6.0,7.4,6.3,7.6,6.8,7.4,7.3,7.9,7.6,7.5,6.6,7.1,6.8,7.2,6.7,7.2,6.8,7.3,6.6,7.3,6.4,6.6,6.2
AL2RHlNp,2022-04-24 13:00:00,Ligue 1,34.0,Rennes,Lorient,5.0,0.0,1.0,59,41,10.0,12.0,7.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,10.0,10.0,118.0,96.0,33.0,47.0,1.0,0.0,1.38,5.3,8.5,4 - 3 - 3,4 - 3 - 3,4,6,8.0,9.0,7.0,5.2,7.6,5.3,6.9,5.7,5.4,6.0,7.0,6.2,7.5,6.1,7.1,6.1,7.8,6.3,7.8,6.6,7.3,6.0,7.7,6.7
jyMfNAaN,2022-04-23 21:00:00,Ligue 1,34.0,PSG,Lens,1.0,1.0,0.0,66,34,18.0,8.0,7.0,3.0,8.0,3.0,0.0,2.0,2.0,6.0,17.0,12.0,114.0,74.0,79.0,29.0,0.0,1.0,1.26,6.9,11.0,3 - 4 - 2 - 1,3 - 4 - 2 - 1,4,5,15.0,6.0,6.7,7.7,6.6,7.2,6.4,4.7,6.8,7.4,6.8,6.9,7.5,7.1,7.4,7.7,6.8,6.8,8.0,7.3,7.9,6.7,6.9,7.0
OOj9tYao,2022-04-23 19:00:00,Ligue 1,34.0,St. Etienne,Monaco,1.0,4.0,2.0,57,43,8.0,12.0,4.0,6.0,4.0,6.0,2.0,1.0,2.0,3.0,11.0,19.0,93.0,59.0,28.0,17.0,0.0,0.0,4.95,4.1,1.71,3 - 4 - 1 - 2,4 - 2 - 3 - 1,4,5,8.0,12.0,5.6,7.0,6.0,7.1,5.9,6.7,5.3,6.6,6.4,7.9,7.0,6.9,5.9,6.6,6.3,7.0,6.5,7.5,7.0,7.2,6.9,7.3
MeUwRh0b,2022-04-23 17:00:00,Ligue 1,34.0,Lyon,Montpellier,5.0,2.0,1.0,52,48,27.0,11.0,13.0,7.0,4.0,3.0,1.0,0.0,5.0,8.0,13.0,10.0,109.0,92.0,65.0,33.0,0.0,0.0,1.38,5.45,7.2,4 - 3 - 3,4 - 2 - 3 - 1,4,5,17.0,10.0,7.4,6.9,7.0,6.1,7.2,5.8,6.8,6.5,6.9,5.3,7.7,6.6,7.3,6.5,8.7,6.2,7.4,7.9,7.9,6.5,8.4,6.4
4jKwvcOt,2022-04-20 21:00:00,Ligue 1,33.0,Angers,PSG,0.0,3.0,2.0,42,58,8.0,15.0,1.0,8.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,11.0,76.0,108.0,38.0,47.0,0.0,1.0,6.0,4.55,1.54,5 - 3 - 2,3 - 5 - 2,4,2,6.0,13.0,6.6,6.8,5.7,7.8,6.7,7.5,5.8,7.4,6.6,7.5,6.0,6.6,6.0,7.4,6.4,7.0,7.0,6.5,6.7,8.7,6.6,8.1
bkDnxygg,2022-04-20 21:00:00,Ligue 1,33.0,Brest,Lyon,2.0,1.0,1.0,34,66,9.0,18.0,3.0,5.0,5.0,8.0,1.0,3.0,4.0,1.0,15.0,12.0,93.0,165.0,36.0,57.0,0.0,0.0,4.28,4.4,1.75,4 - 4 - 2,4 - 3 - 3,4,2,8.0,13.0,7.2,5.8,7.1,7.2,7.0,6.8,6.6,5.7,6.5,6.9,7.4,6.6,7.2,6.7,7.1,6.7,7.1,7.6,7.7,6.9,6.3,6.8
hCCjye8a,2022-04-20 21:00:00,Ligue 1,33.0,Lens,Montpellier,2.0,0.0,1.0,49,51,12.0,9.0,5.0,4.0,3.0,2.0,1.0,0.0,4.0,3.0,11.0,10.0,115.0,108.0,48.0,49.0,0.0,0.0,1.52,4.3,7.1,3 - 4 - 1 - 2,4 - 2 - 3 - 1,4,2,8.0,6.0,7.4,6.3,7.7,6.8,7.0,6.0,7.3,6.6,8.0,6.7,7.0,6.3,7.3,6.9,7.4,5.8,8.2,7.2,7.3,6.3,6.9,6.7
lv6aZYxC,2022-04-20 21:00:00,Ligue 1,33.0,Marsylia,Nantes,3.0,2.0,1.0,76,24,19.0,4.0,5.0,3.0,11.0,0.0,1.0,4.0,1.0,2.0,10.0,15.0,155.0,48.0,71.0,13.0,0.0,1.0,1.57,4.25,6.3,4 - 3 - 3,3 - 4 - 2 - 1,4,2,16.0,3.0,6.6,5.6,6.8,5.4,7.2,7.2,6.7,5.9,6.5,6.0,6.9,7.1,7.9,6.3,8.7,6.0,8.2,5.9,6.9,6.0,8.9,5.8
ze8BWWMU,2022-04-20 21:00:00,Ligue 1,33.0,Strasbourg,Rennes,2.0,1.0,1.0,37,63,13.0,11.0,5.0,3.0,5.0,6.0,2.0,1.0,2.0,3.0,16.0,11.0,93.0,125.0,45.0,31.0,0.0,0.0,2.6,3.37,2.84,3 - 5 - 2,4 - 2 - 3 - 1,4,2,10.0,9.0,6.6,6.2,7.9,7.1,6.6,6.5,6.9,6.6,7.3,6.8,6.6,6.6,7.6,6.2,6.7,6.3,7.0,6.9,8.5,7.8,7.6,6.8
nF9rwHwm,2022-04-20 19:00:00,Ligue 1,33.0,Bordeaux,St. Etienne,2.0,2.0,0.0,46,54,11.0,9.0,7.0,2.0,3.0,5.0,5.0,2.0,0.0,5.0,17.0,18.0,95.0,101.0,25.0,25.0,0.0,0.0,2.37,3.45,3.15,3 - 4 - 1 - 2,3 - 4 - 3,4,2,10.0,7.0,5.8,6.9,6.7,7.0,7.2,6.6,6.1,6.7,6.7,6.6,7.6,6.6,7.0,6.3,6.8,6.4,7.7,7.9,7.3,7.4,7.1,6.8
W2BfzFN5,2022-04-20 19:00:00,Ligue 1,33.0,Lorient,Metz,1.0,0.0,1.0,42,58,15.0,20.0,5.0,5.0,4.0,10.0,3.0,1.0,5.0,4.0,13.0,17.0,98.0,127.0,43.0,49.0,0.0,0.0,1.57,4.05,6.8,4 - 3 - 3,3 - 5 - 2,4,2,9.0,15.0,7.7,6.8,6.9,6.0,7.3,7.2,7.7,6.9,7.0,7.1,7.4,7.2,7.2,7.1,7.2,6.7,6.9,6.8,7.7,6.8,7.1,7.0
SU43YhhI,2022-04-20 19:00:00,Ligue 1,33.0,Monaco,Nice,1.0,0.0,1.0,47,53,17.0,15.0,7.0,2.0,4.0,7.0,1.0,1.0,2.0,6.0,19.0,11.0,91.0,94.0,44.0,44.0,0.0,0.0,1.81,3.76,4.76,4 - 2 - 3 - 1,4 - 4 - 2,4,2,11.0,9.0,7.0,6.8,7.1,6.6,6.9,7.2,7.4,6.6,7.2,6.8,7.1,6.5,7.4,6.5,7.2,6.8,7.4,7.2,7.9,6.7,7.2,6.5
Mi47XC7O,2022-04-20 19:00:00,Ligue 1,33.0,Reims,Lille,2.0,1.0,1.0,41,59,10.0,20.0,4.0,5.0,3.0,9.0,2.0,1.0,4.0,2.0,13.0,8.0,82.0,137.0,40.0,63.0,0.0,0.0,2.95,3.05,2.75,5 - 3 - 2,4 - 4 - 1 - 1,4,2,7.0,14.0,7.1,6.0,6.7,7.0,7.3,6.2,7.2,7.1,7.9,7.0,6.9,7.1,7.9,6.7,7.0,8.0,7.4,6.4,6.5,7.0,7.3,6.7
dlXRTfGu,2022-04-20 19:00:00,Ligue 1,33.0,Troyes,Clermont,0.0,1.0,2.0,50,50,16.0,3.0,3.0,1.0,9.0,2.0,0.0,1.0,0.0,3.0,11.0,15.0,97.0,103.0,48.0,19.0,1.0,1.0,2.32,3.25,3.4,5 - 4 - 1,4 - 3 - 3,4,2,12.0,3.0,5.7,7.3,6.0,5.4,6.4,7.2,6.5,7.4,7.7,7.0,7.2,7.3,6.6,6.9,6.7,6.7,7.0,6.8,6.4,7.3,6.8,7.0
hCjLLF8C,2022-04-17 20:45:00,Ligue 1,32.0,PSG,Marsylia,2.0,1.0,1.0,42,58,7.0,3.0,3.0,1.0,3.0,1.0,7.0,4.0,0.0,1.0,16.0,12.0,74.0,92.0,29.0,40.0,0.0,0.0,1.42,5.4,7.3,4 - 3 - 3,4 - 3 - 3,4,6,6.0,2.0,6.0,6.1,6.5,6.2,6.8,6.3,7.0,6.9,6.8,6.3,6.9,6.4,7.3,6.4,6.5,6.5,7.0,6.3,7.0,6.7,7.4,6.1
0rJ8Qwfs,2022-04-17 17:05:00,Ligue 1,32.0,Lyon,Bordeaux,6.0,1.0,1.0,60,40,15.0,17.0,9.0,5.0,3.0,7.0,8.0,1.0,4.0,3.0,8.0,13.0,135.0,99.0,78.0,32.0,0.0,0.0,1.4,5.2,8.3,4 - 3 - 3,3 - 4 - 1 - 2,4,6,12.0,12.0,7.2,5.1,8.1,6.2,6.9,6.0,7.3,5.5,6.7,5.8,8.8,6.4,7.5,6.6,8.4,6.2,7.2,6.4,8.7,6.5,8.0,6.4
